ville,pays,latitude,longitude,date_heure,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 15:00:00+00:00,1,69.43,0.01,0.18,26.74,0.08,0.5,0.64,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 16:00:00+00:00,1,71.08,0.0,0.22,25.69,0.09,0.5,0.8,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 17:00:00+00:00,1,73.39,0.0,0.24,25.63,0.1,0.5,0.97,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 18:00:00+00:00,1,74.82,0.0,0.24,25.75,0.1,0.5,1.02,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 19:00:00+00:00,1,73.98,0.0,0.23,25.27,0.08,0.5,0.87,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 20:00:00+00:00,1,71.74,0.0,0.22,24.72,0.07,0.5,0.69,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 21:00:00+00:00,1,68.05,0.0,0.19,24.4,0.06,0.5,0.6,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 22:00:00+00:00,1,64.88,0.0,0.16,24.56,0.06,0.53,0.71,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-15 23:00:00+00:00,1,63.12,0.0,0.14,25.04,0.06,0.61,1.05,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 00:00:00+00:00,1,62.12,0.0,0.13,25.75,0.07,0.7,1.43,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 01:00:00+00:00,1,61.89,0.0,0.13,26.06,0.07,0.85,1.8,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 02:00:00+00:00,1,62.46,0.0,0.13,25.62,0.07,1.04,2.23,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 03:00:00+00:00,1,63.5,0.0,0.15,25.02,0.08,1.23,2.68,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 04:00:00+00:00,1,65.43,0.03,0.14,24.61,0.1,1.42,3.22,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 05:00:00+00:00,1,67.17,0.05,0.15,25.28,0.12,1.53,3.56,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 06:00:00+00:00,1,67.34,0.05,0.13,26.99,0.13,1.49,3.57,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 07:00:00+00:00,1,64.77,0.03,0.1,30.36,0.12,1.12,2.62,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 08:00:00+00:00,1,63.48,0.02,0.09,30.99,0.11,0.9,2.01,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 09:00:00+00:00,1,62.75,0.01,0.09,31.06,0.1,0.82,1.73,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 10:00:00+00:00,1,62.71,0.01,0.09,31.0,0.09,0.79,1.49,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 11:00:00+00:00,1,63.19,0.01,0.09,30.32,0.08,0.85,1.37,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 12:00:00+00:00,1,63.92,0.01,0.1,29.71,0.07,0.85,1.29,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 13:00:00+00:00,1,64.69,0.01,0.12,28.74,0.07,0.83,1.22,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 14:00:00+00:00,1,66.0,0.01,0.16,27.76,0.08,0.76,1.16,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 15:00:00+00:00,1,66.75,0.0,0.21,27.11,0.08,0.69,1.06,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 16:00:00+00:00,1,66.95,0.0,0.24,26.6,0.09,0.66,1.06,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 17:00:00+00:00,1,67.6,0.0,0.25,26.65,0.09,0.63,1.12,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 18:00:00+00:00,1,67.89,0.0,0.26,27.27,0.09,0.59,1.06,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 19:00:00+00:00,1,67.58,0.0,0.25,28.11,0.09,0.55,0.95,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 20:00:00+00:00,1,66.78,0.0,0.24,29.01,0.08,0.51,0.84,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 21:00:00+00:00,1,65.12,0.0,0.22,29.96,0.07,0.5,0.68,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 22:00:00+00:00,1,63.73,0.0,0.2,30.89,0.06,0.5,0.58,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-16 23:00:00+00:00,1,62.83,0.0,0.19,31.68,0.05,0.5,0.54,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 00:00:00+00:00,1,62.16,0.0,0.18,32.24,0.05,0.5,0.52,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 01:00:00+00:00,1,61.9,0.0,0.18,32.46,0.05,0.5,0.52,0.15
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 02:00:00+00:00,1,61.89,0.0,0.19,31.91,0.05,0.5,0.51,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 03:00:00+00:00,1,62.32,0.0,0.2,31.19,0.05,0.5,0.52,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 04:00:00+00:00,1,63.72,0.01,0.23,30.25,0.07,0.5,0.66,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 05:00:00+00:00,1,65.26,0.02,0.25,29.61,0.09,0.5,0.88,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 06:00:00+00:00,1,66.15,0.03,0.24,29.31,0.1,0.5,1.02,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 07:00:00+00:00,1,65.59,0.03,0.2,30.4,0.1,0.5,0.96,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 08:00:00+00:00,1,64.78,0.03,0.16,30.96,0.1,0.5,0.91,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 09:00:00+00:00,1,64.0,0.02,0.13,31.05,0.09,0.5,0.89,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 10:00:00+00:00,1,62.48,0.02,0.1,31.3,0.08,0.51,0.76,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 11:00:00+00:00,1,61.56,0.01,0.1,31.09,0.07,0.53,0.7,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 12:00:00+00:00,1,61.3,0.01,0.11,30.64,0.07,0.57,0.74,0.16
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 13:00:00+00:00,1,62.97,0.01,0.14,30.02,0.08,0.61,0.9,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 14:00:00+00:00,1,65.81,0.01,0.21,29.08,0.11,0.72,1.16,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 15:00:00+00:00,1,68.56,0.0,0.28,28.2,0.12,0.87,1.41,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 16:00:00+00:00,1,70.09,0.0,0.32,27.12,0.12,0.99,1.64,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 17:00:00+00:00,1,71.68,0.0,0.33,26.48,0.12,1.02,1.74,0.23
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 18:00:00+00:00,1,72.59,0.0,0.32,26.25,0.11,1.0,1.69,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 19:00:00+00:00,1,72.47,0.0,0.31,26.11,0.1,0.96,1.62,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 20:00:00+00:00,1,71.82,0.0,0.3,26.3,0.09,0.92,1.55,0.2
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 21:00:00+00:00,1,69.87,0.0,0.28,26.65,0.08,0.86,1.37,0.18
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 22:00:00+00:00,1,68.11,0.0,0.26,27.07,0.07,0.83,1.21,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-17 23:00:00+00:00,1,67.12,0.0,0.24,27.29,0.06,0.79,1.1,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 00:00:00+00:00,1,66.55,0.0,0.23,27.18,0.06,0.76,1.03,0.17
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 01:00:00+00:00,1,67.08,0.0,0.24,26.14,0.05,0.73,1.02,0.19
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 02:00:00+00:00,1,68.38,0.0,0.25,24.18,0.05,0.71,1.05,0.21
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 03:00:00+00:00,1,70.15,0.0,0.27,22.3,0.06,0.73,1.13,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 04:00:00+00:00,1,73.7,0.02,0.32,20.72,0.08,0.82,1.48,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 05:00:00+00:00,1,77.71,0.04,0.36,19.92,0.1,0.91,1.92,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 06:00:00+00:00,1,80.07,0.05,0.37,20.19,0.13,0.95,2.15,0.48
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 07:00:00+00:00,1,69.79,0.03,0.22,25.17,0.12,0.59,1.27,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 08:00:00+00:00,1,66.26,0.03,0.15,26.99,0.1,0.55,0.98,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 09:00:00+00:00,1,65.05,0.02,0.12,27.86,0.09,0.54,0.87,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 10:00:00+00:00,1,65.11,0.02,0.11,28.27,0.1,0.55,0.83,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 11:00:00+00:00,1,66.09,0.02,0.13,27.49,0.1,0.57,0.91,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 12:00:00+00:00,1,66.82,0.02,0.16,26.57,0.11,0.59,0.97,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 13:00:00+00:00,1,67.97,0.02,0.2,25.34,0.12,0.6,1.08,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 14:00:00+00:00,1,69.66,0.01,0.26,23.91,0.13,0.61,1.21,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 15:00:00+00:00,1,70.94,0.01,0.32,23.14,0.14,0.6,1.25,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 16:00:00+00:00,1,71.77,0.0,0.35,22.17,0.13,0.62,1.33,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 17:00:00+00:00,1,74.86,0.0,0.39,20.5,0.13,0.7,1.56,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 18:00:00+00:00,1,77.39,0.0,0.42,19.11,0.13,0.75,1.69,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 19:00:00+00:00,1,80.13,0.0,0.44,17.73,0.12,0.83,2.01,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 20:00:00+00:00,1,82.6,0.0,0.46,16.52,0.12,0.95,2.31,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 21:00:00+00:00,1,82.02,0.0,0.45,15.87,0.1,0.95,2.25,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 22:00:00+00:00,1,81.39,0.0,0.43,15.12,0.08,0.95,2.15,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-18 23:00:00+00:00,1,81.95,0.0,0.43,14.17,0.07,0.98,2.1,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 00:00:00+00:00,1,82.14,0.0,0.43,13.64,0.06,1.0,2.01,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 01:00:00+00:00,1,81.13,0.0,0.41,13.54,0.06,0.97,1.9,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 02:00:00+00:00,1,79.69,0.0,0.37,14.19,0.06,0.92,1.87,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 03:00:00+00:00,1,77.64,0.01,0.33,16.3,0.07,0.83,1.87,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 04:00:00+00:00,1,71.08,0.02,0.24,24.31,0.1,0.6,1.6,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 05:00:00+00:00,1,70.73,0.04,0.23,26.06,0.12,0.57,1.83,0.44
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 06:00:00+00:00,1,71.16,0.05,0.2,27.19,0.14,0.6,2.09,0.55
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 07:00:00+00:00,1,62.1,0.02,0.11,37.24,0.1,0.5,1.05,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 08:00:00+00:00,1,58.97,0.02,0.08,38.8,0.09,0.5,0.78,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 09:00:00+00:00,1,58.06,0.02,0.07,37.32,0.09,0.5,0.75,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 10:00:00+00:00,1,58.64,0.01,0.08,37.2,0.1,0.5,0.71,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 11:00:00+00:00,1,58.91,0.01,0.09,37.02,0.1,0.5,0.67,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 12:00:00+00:00,1,59.13,0.01,0.1,36.08,0.1,0.5,0.68,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 13:00:00+00:00,1,59.99,0.01,0.11,35.01,0.11,0.5,0.71,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 14:00:00+00:00,1,61.36,0.01,0.14,33.69,0.11,0.5,0.79,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 15:00:00+00:00,1,62.88,0.01,0.19,32.74,0.11,0.5,0.86,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 16:00:00+00:00,1,65.25,0.0,0.26,30.71,0.12,0.5,1.1,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 17:00:00+00:00,1,69.91,0.0,0.33,28.81,0.14,0.58,1.48,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 18:00:00+00:00,1,73.94,0.0,0.38,27.53,0.14,0.67,1.81,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 19:00:00+00:00,1,77.33,0.0,0.43,25.88,0.14,0.76,2.1,0.4
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 20:00:00+00:00,1,80.62,0.0,0.46,24.35,0.13,0.86,2.26,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 21:00:00+00:00,1,80.68,0.0,0.46,23.29,0.1,0.84,2.11,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 22:00:00+00:00,1,79.6,0.0,0.43,22.14,0.08,0.81,1.91,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-19 23:00:00+00:00,1,78.82,0.0,0.41,20.98,0.06,0.79,1.8,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 00:00:00+00:00,1,77.88,0.0,0.39,20.38,0.06,0.77,1.7,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 01:00:00+00:00,1,76.89,0.0,0.37,19.44,0.05,0.76,1.67,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 02:00:00+00:00,1,77.03,0.0,0.37,17.77,0.05,0.79,1.78,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 03:00:00+00:00,1,78.08,0.01,0.37,16.39,0.05,0.83,1.98,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 04:00:00+00:00,1,81.41,0.04,0.38,15.91,0.07,0.93,2.38,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 05:00:00+00:00,1,86.38,0.07,0.44,15.89,0.1,1.06,2.89,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 06:00:00+00:00,1,89.78,0.07,0.46,17.71,0.12,1.14,3.2,0.7
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 07:00:00+00:00,1,63.43,0.02,0.16,42.73,0.1,0.5,1.09,0.28
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 08:00:00+00:00,1,60.06,0.01,0.11,46.79,0.09,0.5,0.81,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 09:00:00+00:00,1,59.97,0.01,0.09,46.71,0.09,0.5,0.79,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 10:00:00+00:00,1,61.0,0.01,0.1,45.25,0.1,0.5,0.84,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 11:00:00+00:00,1,62.7,0.01,0.11,42.67,0.11,0.51,0.96,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 12:00:00+00:00,1,64.12,0.02,0.13,40.66,0.11,0.54,1.07,0.49
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 13:00:00+00:00,1,65.39,0.02,0.16,38.66,0.12,0.56,1.14,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 14:00:00+00:00,1,66.7,0.01,0.21,35.7,0.12,0.57,1.18,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 15:00:00+00:00,1,67.52,0.0,0.26,33.4,0.12,0.59,1.18,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 16:00:00+00:00,1,67.81,0.0,0.28,30.93,0.11,0.59,1.2,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 17:00:00+00:00,1,70.24,0.0,0.32,27.82,0.11,0.7,1.35,0.27
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 18:00:00+00:00,1,72.03,0.0,0.34,25.59,0.1,0.79,1.42,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 19:00:00+00:00,1,72.77,0.0,0.35,24.18,0.09,0.84,1.44,0.25
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 20:00:00+00:00,1,72.18,0.0,0.34,23.92,0.08,0.83,1.39,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 21:00:00+00:00,1,69.8,0.0,0.31,24.84,0.07,0.74,1.18,0.22
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 22:00:00+00:00,1,68.73,0.0,0.29,24.84,0.05,0.69,1.06,0.24
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-20 23:00:00+00:00,1,69.06,0.0,0.29,23.8,0.04,0.69,1.05,0.26
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 00:00:00+00:00,1,69.15,0.0,0.29,23.13,0.04,0.67,1.05,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 01:00:00+00:00,1,69.69,0.0,0.3,21.68,0.04,0.67,1.08,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 02:00:00+00:00,1,71.22,0.0,0.3,18.95,0.04,0.7,1.16,0.35
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 03:00:00+00:00,1,73.66,0.01,0.31,16.41,0.04,0.77,1.32,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 04:00:00+00:00,1,79.12,0.09,0.27,15.11,0.07,0.93,1.93,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 05:00:00+00:00,1,86.03,0.14,0.29,16.06,0.1,1.2,2.81,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 06:00:00+00:00,1,90.66,0.12,0.28,19.41,0.12,1.47,3.39,0.71
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 07:00:00+00:00,1,64.11,0.02,0.1,35.71,0.12,0.5,0.97,0.33
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 08:00:00+00:00,1,62.72,0.02,0.08,35.24,0.12,0.5,0.87,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 09:00:00+00:00,1,64.08,0.02,0.09,33.68,0.13,0.52,0.94,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 10:00:00+00:00,1,65.3,0.02,0.09,32.38,0.12,0.51,0.93,0.31
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 11:00:00+00:00,1,66.02,0.02,0.09,31.44,0.12,0.5,0.86,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 12:00:00+00:00,1,66.28,0.01,0.09,30.74,0.11,0.5,0.77,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 13:00:00+00:00,1,67.75,0.02,0.12,28.96,0.12,0.51,0.83,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 14:00:00+00:00,1,70.88,0.02,0.2,26.45,0.13,0.55,1.08,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 15:00:00+00:00,1,74.57,0.01,0.3,24.48,0.15,0.64,1.38,0.45
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 16:00:00+00:00,1,80.0,0.0,0.45,21.55,0.15,0.82,1.89,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 17:00:00+00:00,1,88.0,0.0,0.58,18.37,0.14,1.09,2.45,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 18:00:00+00:00,1,95.11,0.0,0.67,15.81,0.13,1.36,2.79,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 19:00:00+00:00,1,101.88,0.0,0.75,13.53,0.12,1.67,3.11,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 20:00:00+00:00,1,107.43,0.01,0.81,11.72,0.11,1.93,3.36,0.59
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 21:00:00+00:00,1,107.81,0.01,0.81,10.66,0.1,1.96,3.2,0.7
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 22:00:00+00:00,1,106.25,0.01,0.78,10.72,0.1,1.93,3.03,0.86
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-21 23:00:00+00:00,1,105.47,0.01,0.74,10.62,0.09,1.97,3.01,0.77
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 00:00:00+00:00,1,104.07,0.01,0.69,10.57,0.07,1.95,2.89,0.63
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 01:00:00+00:00,1,102.48,0.01,0.64,10.36,0.07,1.91,2.77,0.53
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 02:00:00+00:00,1,102.73,0.01,0.6,9.55,0.06,1.91,2.77,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 03:00:00+00:00,1,105.14,0.02,0.58,8.63,0.07,1.99,2.92,0.51
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 04:00:00+00:00,1,111.78,0.09,0.59,8.29,0.11,2.18,3.75,0.55
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 05:00:00+00:00,1,119.13,0.17,0.63,9.16,0.15,2.4,4.75,0.65
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 06:00:00+00:00,1,123.67,0.17,0.63,11.71,0.17,2.52,5.21,0.89
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 07:00:00+00:00,1,77.17,0.03,0.25,24.34,0.18,0.7,1.64,0.5
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 08:00:00+00:00,1,70.67,0.02,0.2,25.96,0.17,0.56,1.2,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 09:00:00+00:00,1,70.66,0.02,0.2,25.79,0.17,0.55,1.14,0.42
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 10:00:00+00:00,1,72.61,0.02,0.21,25.55,0.18,0.56,1.09,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 11:00:00+00:00,1,74.64,0.02,0.22,24.83,0.17,0.57,1.11,0.41
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 12:00:00+00:00,1,75.8,0.02,0.23,24.03,0.17,0.59,1.16,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 13:00:00+00:00,1,75.8,0.01,0.26,22.52,0.17,0.61,1.23,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 14:00:00+00:00,1,77.22,0.01,0.33,21.03,0.17,0.66,1.37,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 15:00:00+00:00,1,78.55,0.0,0.4,19.66,0.18,0.71,1.47,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 16:00:00+00:00,1,79.68,0.0,0.47,18.05,0.17,0.74,1.62,0.37
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 17:00:00+00:00,1,81.98,0.0,0.52,16.4,0.16,0.78,1.8,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 18:00:00+00:00,1,84.31,0.0,0.55,15.08,0.15,0.82,1.92,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 19:00:00+00:00,1,85.42,0.0,0.56,13.94,0.14,0.9,2.09,0.39
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 20:00:00+00:00,1,84.58,0.0,0.55,13.25,0.13,0.97,2.23,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 21:00:00+00:00,1,80.65,0.0,0.49,13.0,0.1,0.91,1.99,0.34
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 22:00:00+00:00,1,76.35,0.0,0.43,13.24,0.08,0.77,1.58,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-22 23:00:00+00:00,1,72.86,0.0,0.37,13.62,0.07,0.61,1.17,0.3
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 00:00:00+00:00,1,69.43,0.0,0.31,14.05,0.06,0.51,0.94,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 01:00:00+00:00,1,67.64,0.0,0.28,13.91,0.05,0.51,0.86,0.29
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 02:00:00+00:00,1,67.69,0.0,0.27,12.78,0.05,0.51,0.92,0.32
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 03:00:00+00:00,1,69.36,0.01,0.28,11.46,0.06,0.52,1.07,0.36
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 04:00:00+00:00,1,73.98,0.06,0.28,10.68,0.08,0.61,1.6,0.43
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 05:00:00+00:00,1,79.07,0.09,0.33,11.27,0.11,0.77,2.22,0.52
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 06:00:00+00:00,1,81.0,0.08,0.37,12.95,0.14,0.81,2.41,0.65
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 07:00:00+00:00,1,66.01,0.02,0.23,19.15,0.12,0.5,1.05,0.38
Antananarivo,Madagascar,-18.8792,47.5079,2025-12-23 08:00:00+00:00,1,62.08,0.01,0.19,20.67,0.1,0.5,0.73,0.28
